Year,FarmID,Date,Week,Male_SWD,Female_SWD,Total_SWD,Drosophilids,Similar
2018,Q,12/09/2018,37,0,0,0,3,3
2018,Q,12/09/2018,37,0,0,0,,16
2018,F,11/09/2018,37,0,0,0,10,0
2018,F,11/09/2018,37,0,0,0,7,0
2018,T,10/09/2018,37,0,0,0,,
2018,T,10/09/2018,37,0,0,0,,
2018,A,21/09/2018,38,565,244.5,809.5,,12
2018,A,21/09/2018,38,112.5,52.5,165,,0.5
2018,A,21/09/2018,38,79.5,42.5,122,,9.5
2018,A,21/09/2018,38,26.5,19,45.5,257,4.5
2018,A,21/09/2018,38,107.5,73,180.5,,2.5
2018,A,21/09/2018,38,1.5,1.5,3,4,0
2018,A,21/09/2018,38,0,0,0,6,1
2018,B,17/09/2018,38,0,0,0,37,5
2018,B,17/09/2018,38,20,7,27,,
2018,B,17/09/2018,38,0,0,0,17,0
2018,B,17/09/2018,38,8,2,10,,2
2018,B,17/09/2018,38,0,0,0,,3
2018,B,17/09/2018,38,31,22,53,,9
2018,H,21/09/2018,38,0,0,0,36,0
2018,H,21/09/2018,38,0,0,0,84,6
2018,M,18/09/2018,38,0,0,0,,1
2018,M,18/09/2018,38,35,20,55,,21
2018,C,19/09/2018,38,0,0,0,0,0
2018,C,19/09/2018,38,0,0,0,150,3
2018,D,20/09/2018,38,0,0,0,16,1
2018,D,20/09/2018,38,0,0,0,53,0
2018,G,18/09/2018,38,508,344,852,,
2018,G,18/09/2018,38,,,,,
2018,K,17/09/2018,38,5,11,16,,25
2018,K,17/09/2018,38,3,1,4,,54
2018,K,17/09/2018,38,0,0,0,,1
2018,Q,19/09/2018,38,0,0,0,18,2
2018,Q,19/09/2018,38,4,3,7,,
2018,F,18/09/2018,38,0,0,0,11,0
2018,F,18/09/2018,38,0,0,0,17,0
2018,T,17/09/2018,38,0,0,0,110,3
2018,T,17/09/2018,38,0,0,0,92,0
2018,X,17/09/2018,38,214,204,418,,
2018,X,18/09/2018,38,297,183,480,,
2018,X,18/09/2018,38,132,96,228,160,39
2018,B,26/09/2018,39,0,1,1,15,
2018,B,26/09/2018,39,,,,,
2018,B,26/09/2018,39,0,0,0,21,1
2018,B,26/09/2018,39,1,1,2,21,1
2018,B,26/09/2018,39,0,0,0,115,4
2018,B,26/09/2018,39,4,1,5,33,0
2018,C,26/09/2018,39,0,0,0,3,0
2018,C,26/09/2018,39,0,0,0,53,1
2018,D,25/09/2018,39,0,0,0,43,0
2018,D,25/09/2018,39,0,0,0,18,1
2018,K,24/09/2018,39,7,3,10,,8
2018,K,24/09/2018,39,18,11,29,158,81
2018,K,24/09/2018,39,0,0,0,3,0
2018,P,25/09/2018,39,0,0,0,3,0
2018,P,25/09/2018,39,0,0,0,13.5,0.5
2018,R,27/09/2018,39,0,0,0,12,1
2018,R,27/09/2018,39,0,0,0,0,0
2018,Q,01/10/2018,39,0,0,0,7,0
2018,Q,01/10/2018,39,0,1,1,241,76
2018,F,24/09/2018,39,0,0,0,4,0
2018,F,24/09/2018,39,0,0,0,0,0
2018,T,24/09/2018,39,0,0,0,12,0
2018,T,24/09/2018,39,0,0,0,22,0
2018,X,24/09/2018,39,180,165,345,37,6
2018,X,24/09/2018,39,201,152,353,33,0
2018,X,24/09/2018,39,188,132,320,47,2
2018,A,02/10/2018,40,159,50,209,18,1
2018,A,02/10/2018,40,5,1,6,3,1
2018,A,02/10/2018,40,8,1.5,9.5,12,9.5
2018,A,02/10/2018,40,461,189.5,650.5,,9
2018,A,02/10/2018,40,458,162.5,620.5,,3.5
2018,A,02/10/2018,40,23,9.5,32.5,34,1.5
2018,B,03/10/2018,40,0,1,1,5,5
2018,B,03/10/2018,40,0,1,1,13,1
2018,B,03/10/2018,40,0,0,0,1,0
2018,B,03/10/2018,40,9,2,11,11,0
2018,B,03/10/2018,40,2,2,4,98,8
2018,B,03/10/2018,40,24,36,60,108,6
2018,H,02/10/2018,40,0,0,0,1.5,0
2018,H,02/10/2018,40,0,0.5,0.5,12,0.5
2018,M,02/10/2018,40,0,0,0,,
2018,M,02/10/2018,40,198,54,252,,
2018,C,02/10/2018,40,0,0,0,2,0
2018,C,02/10/2018,40,0,0,0,19,1
2018,D,02/10/2018,40,0,0,0,,
2018,D,02/10/2018,40,0,0,0,,
2018,G,01/10/2018,40,174,131,305,36,17
2018,G,01/10/2018,40,6,6.5,12.5,8,1
2018,K,01/10/2018,40,3,6,9,,17
2018,K,01/10/2018,40,5,4,9,,35
2018,K,01/10/2018,40,0,0,0,0,0
2018,E,01/10/2018,40,0,0,0,2,1
2018,E,01/10/2018,40,0,3,3,6,4
2018,Q,05/10/2018,40,0,0,0,6,0
2018,Q,05/10/2018,40,,,,,
2018,F,01/10/2018,40,0,0,0,5,0
2018,F,01/10/2018,40,0,0,0,39,0
2018,T,01/10/2018,40,0,0,0,15,2
2018,T,01/10/2018,40,0,0,0,89,0
2018,U,03/10/2018,40,0,0,0,0,1
2018,U,03/10/2018,40,1,1,2,170,11
2018,Y,01/10/2018,40,0,0,0,0,0
2018,Y,01/10/2018,40,0,0,0,,
2018,Y,01/10/2018,40,,,0,,
2018,A,09/10/2018,41,166,115,281,169,33
2018,A,09/10/2018,41,492,184,676,98,32
2018,A,09/10/2018,41,76,51,127,22,0
2018,A,09/10/2018,41,92,53,145,19,2
2018,A,09/10/2018,41,0,0,0,9,3
2018,A,09/10/2018,41,0,1,1,3,19
2018,A,09/10/2018,41,781,364,1145,27,12
2018,A,09/10/2018,41,1688,608,2296,,
2018,A,09/10/2018,41,10,7,17,13,0
2018,A,09/10/2018,41,221,118,339,114,51
2018,A,09/10/2018,41,291,177,468,,10
2018,B,10/10/2018,41,0,0,0,4,4
2018,B,10/10/2018,41,1,0,1,1,1
2018,B,10/10/2018,41,13,7,20,10,1
2018,B,10/10/2018,41,3,2,5,5,0
2018,B,10/10/2018,41,2,1,3,29,4
2018,B,10/10/2018,41,15,13,28,79,9
2018,M,11/10/2018,41,0,2,2,1,0
2018,M,11/10/2018,41,340,91,431,183,45
2018,C,11/10/2018,41,0,0,0,1,0
2018,C,11/10/2018,41,0,0,0,3,2
2018,D,09/10/2018,41,0,0,0,3,0
2018,D,09/10/2018,41,0,0,0,10,0
2018,G,08/10/2018,41,190,145,335,18,6
2018,G,08/10/2018,41,14,8,22,14,1
2018,K,08/10/2018,41,2,2,4,29,4
2018,K,08/10/2018,41,14,6,20,50,28
2018,K,08/10/2018,41,0,0,0,5,0
2018,E,10/10/2018,41,0,0,0,0,0
2018,E,10/10/2018,41,0,0,0,12,1
2018,P,08/10/2018,41,0,0,0,2,1.5
2018,P,08/10/2018,41,0,0,0,33.5,2.5
2018,R,10/10/2018,41,0,1,1,22,8
2018,R,10/10/2018,41,5,0,5,75,47
2018,F,08/10/2018,41,,,0,,
2018,F,08/10/2018,41,,,0,,
2018,U,09/10/2018,41,0,0,0,0,0
2018,U,09/10/2018,41,0,0,0,12,0
2018,A,18/10/2018,42,188,133,321,147,15
2018,A,18/10/2018,42,434,302,736,70,17
2018,A,18/10/2018,42,94,97,191,15,1
2018,A,18/10/2018,42,339,237,576,215,7
2018,A,18/10/2018,42,325,281,606,59,9
2018,A,18/10/2018,42,270,192,462,19,0
2018,A,18/10/2018,42,1,0,1,0,0
2018,A,18/10/2018,42,4,4,8,8,5
2018,A,18/10/2018,42,530,221,751,71,9
2018,A,18/10/2018,42,785,311,1096,55,8
2018,A,18/10/2018,42,31,26,57,10,0
2018,B,17/10/2018,42,0,0,0,2,3
2018,B,17/10/2018,42,7,3,10,29,12
2018,B,17/10/2018,42,1,0,1,6,3
2018,B,17/10/2018,42,10,3,13,7,5
2018,B,17/10/2018,42,0,0,0,26,2
2018,B,17/10/2018,42,5,3,8,39,5
2018,C,17/10/2018,42,0,0,0,0,0
2018,C,17/10/2018,42,0,1,1,2,0
2018,D,16/10/2018,42,0,1,1,17,0
2018,D,16/10/2018,42,0,0,0,13,0
2018,G,15/10/2018,42,130,116,246,8,4
2018,G,15/10/2018,42,13,10,23,10,0
2018,E,17/10/2018,42,0,0,0,0,0
2018,E,17/10/2018,42,1,0,1,5,0
2018,R,17/10/2018,42,0,0,0,5,0
2018,R,17/10/2018,42,1,0,1,17,13
2018,Q,16/10/2018,42,0,0,0,0,0
2018,Q,16/10/2018,42,0,1,1,102,128
2018,F,15/10/2018,42,X,X,0,X,X
2018,F,15/10/2018,42,0,0,0,3,0
2018,U,16/10/2018,42,0,0,0,5,4
2018,U,16/10/2018,42,7,2,9,33,6
2018,X,16/10/2018,42,331,326,657,37,10
2018,X,16/10/2018,42,348,288,636,52,7
2018,X,16/10/2018,42,317,292,609,59,9
2018,H,22/10/2018,43,0,0,0,1.5,0
2018,H,22/10/2018,43,0,0,0,7.5,1
2018,M,22/10/2018,43,0.5,0.5,1,8,0.5
2018,M,22/10/2018,43,55.5,16,71.5,29.5,1
2018,D,21/10/2018,43,0,1,1,8,0
2018,D,21/10/2018,43,0,0,0,13,0
2018,G,22/10/2018,43,46,49,95,8,0
2018,G,22/10/2018,43,3,1,4,2,0
2018,K,22/10/2018,43,1.5,1,2.5,6,1.5
2018,K,22/10/2018,43,3,3.5,6.5,29.5,4.5
2018,K,22/10/2018,43,0,0,0,1,0.5
2018,Q,24/10/2018,43,0,0,0,2,1
2018,Q,24/10/2018,43,1,1,2,103,69
2018,F,22/10/2018,43,0,0,0,13,0
2018,F,22/10/2018,43,1,0,1,20,1
2018,A,28/10/2018,44,15.5,20,35.5,32,0.5
2018,A,28/10/2018,44,340,181.5,521.5,21,6
2018,A,28/10/2018,44,32.5,33.5,66,12.5,1.5
2018,A,28/10/2018,44,198.5,145,343.5,154.5,12
2018,A,28/10/2018,44,64.5,55,119.5,56.5,7.5
2018,A,28/10/2018,44,64,46.5,110.5,32,17
2018,A,28/10/2018,44,1,0,1,1,0.5
2018,A,28/10/2018,44,0,0,0,0,0
2018,A,28/10/2018,44,172.5,116.5,289,17.5,2.5
2018,A,28/10/2018,44,202.5,174,376.5,35,3.5
2018,A,28/10/2018,44,38.5,28,66.5,25.5,1.5
2018,C,28/10/2018,44,0,0,0,0,0
2018,C,28/10/2018,44,0,0,0,2,0
2018,D,31/10/2018,44,0,0,0,21,0
2018,D,31/10/2018,44,1,2,3,16,0
2018,E,30/10/2018,44,0,0,0,0,0
2018,E,30/10/2018,44,0.5,0,0.5,11,9
2018,F,29/10/2018,44,,,,,
2018,F,29/10/2018,44,,,,,
2018,T,29/10/2018,44,0,0,0,46,0
2018,T,29/10/2018,44,0,0,0,80,0
2018,U,30/10/2018,44,7,6,13,68,1
2018,U,30/10/2018,44,23,24,47,87,10
2018,H,30/10/2018,45,0,0,0,1.5,0
2018,H,30/10/2018,45,0,0,0,1.5,0
2018,C,07/11/2018,45,0,0,0,1,0
2018,C,07/11/2018,45,0,0,0,2,0
2018,D,07/11/2018,45,0,0,0,2,1
2018,D,07/11/2018,45,0,2,2,10,2
2018,J,06/11/2018,45,0,0,0,34,0
2018,J,06/11/2018,45,0,0,0,15.5,0
2018,G,05/11/2018,45,6.5,13.5,20,4.5,0.5
2018,G,05/11/2018,45,1.5,2,3.5,1,0
2018,E,06/11/2018,45,0,0,0,0,0
2018,E,06/11/2018,45,0,0,0,9,4
2018,P,06/11/2018,45,0,0,0,48,38
2018,P,06/11/2018,45,0,0,0,24,22
2018,R,09/11/2018,45,0,0,0,14,3
2018,R,09/11/2018,45,1,2,3,14,5
2018,Q,05/11/2018,45,0,0,0,5,4
2018,Q,05/11/2018,45,0,1,1,65,44
2018,F,05/11/2018,45,,,,,
2018,F,05/11/2018,45,,,,,
2018,U,06/11/2018,45,31,20,51,30,4
2018,U,06/11/2018,45,3,4,7,13,2
2018,A,15/11/2018,46,115,58,173,122,1.5
2018,A,15/11/2018,46,1048,416.5,1464.5,29,4
2018,A,15/11/2018,46,279,114.5,393.5,58.5,0
2018,A,15/11/2018,46,877,457.5,1334.5,167.5,1.5
2018,A,15/11/2018,46,483,244.5,727.5,53.5,3.5
2018,A,15/11/2018,46,454,231,685,27,0.5
2018,A,15/11/2018,46,3,4.5,7.5,0.5,0.5
2018,A,15/11/2018,46,4,1,5,2.5,2.5
2018,A,15/11/2018,46,469,215.5,684.5,55.5,4.5
2018,A,15/11/2018,46,429,166,595,43.5,1
2018,A,15/11/2018,46,45,26.5,71.5,45.5,0.5
2018,M,16/11/2018,46,0,0.5,0.5,4.5,0
2018,M,16/11/2018,46,23,18,41,58.5,3
2018,D,15/11/2018,46,0,0,0,3,0
2018,D,15/11/2018,46,2,2,4,1,0
2018,G,12/11/2018,46,5,5,10,2,0
2018,G,12/11/2018,46,3,0,3,1,0
2018,Q,16/11/2018,46,0,0,0,0,0
2018,Q,16/11/2018,46,1,0,1,14,8
2018,F,12/11/2018,46,0,0,0,0,0
2018,F,12/11/2018,46,0,0,0,1,0
2018,U,16/11/2018,46,8,6,14,6,0
2018,U,16/11/2018,46,0,3,3,3,0
2018,X,12/11/2018,46,281,297,578,6,0
2018,X,12/11/2018,46,282,209,491,7,0
2018,X,12/11/2018,46,214,224,438,2,1
2018,Y,12/11/2018,46,0,0,0,0,0
2018,Y,12/11/2018,46,0,0,0,0,0
2018,Y,12/11/2018,46,0,0,0,0,0
2018,D,20/11/2018,47,0,2,2,4,0
2018,D,20/11/2018,47,4,11,15,5,2
2018,J,20/11/2018,47,0,0,0,0.5,0
2018,J,20/11/2018,47,0,0,0,3.5,0
2018,F,19/11/2018,47,0,0,0,1,0
2018,F,19/11/2018,47,0,0,0,5,0
2018,U,20/11/2018,47,26,12,38,24,2
2018,U,20/11/2018,47,4,3,7,22,3
2018,X,19/11/2018,47,288,264,552,25,2
2018,X,19/11/2018,47,260,320,580,44,0
2018,X,19/11/2018,47,214,223,437,38,0
2018,M,27/11/2018,48,0,0,0,7,0
2018,M,27/11/2018,48,33.5,37,70.5,10,0
2018,D,30/11/2018,48,0,0,0,1,0
2018,D,30/11/2018,48,0,1,1,0,0
2018,J,26/11/2018,48,0,0,0,4,0
2018,J,26/11/2018,48,0,0,0,4,0
2018,G,26/11/2018,48,6,4.5,10.5,2,0
2018,G,26/11/2018,48,4.5,7,11.5,0.5,0
2018,F,26/11/2018,48,0,0,0,0,0
2018,F,26/11/2018,48,,,,,
2018,T,26/11/2018,48,0,0,0,10,0
2018,T,26/11/2018,48,0,0,0,25,0
2018,U,27/11/2018,48,4,1,5,1,0
2018,U,27/11/2018,48,11,11,22,5,0
2018,X,26/11/2018,48,154,176,330,26,0
2018,X,26/11/2018,48,358,256,614,19,0
2018,X,26/11/2018,48,403,306,709,15,0
2018,A,06/12/2018,49,91,71,162,380,2
2018,A,06/12/2018,49,171,220,391,45,0
2018,A,06/12/2018,49,251,215,466,20,0
2018,A,06/12/2018,49,363,341,704,46,0
2018,A,06/12/2018,49,22,23,45,28,0
2018,C,05/12/2018,49,0,0,0,1,0
2018,C,05/12/2018,49,0,5,5,9,0
2018,G,05/12/2018,49,6,8,14,6,0
2018,G,05/12/2018,49,2,6,8,3,0
2018,Q,04/12/2018,49,0,0,0,13,13
2018,Q,04/12/2018,49,6,15,21,14,3
2018,F,03/12/2018,49,0,0,0,1,0
2018,F,03/12/2018,49,0,0,0,0,0
2018,U,04/12/2018,49,,,,,
2018,U,04/12/2018,49,,,,,
2018,X,03/12/2018,49,379,440,819,26,0
2018,X,03/12/2018,49,533,421,954,18,0
2018,X,03/12/2018,49,601,477,1078,22,0
2018,D,11/12/2018,50,0,1,1,1,0
2018,D,11/12/2018,50,1,7,8,0,0
2018,G,11/12/2018,50,0,2,2,8,1
2018,G,11/12/2018,50,1,1,2,0,0
2018,F,10/12/2018,50,0,0,0,14,0
2018,F,10/12/2018,50,0,0,0,77,4
2018,U,11/12/2018,50,72,30,102,3,0
2018,U,11/12/2018,50,40,19,59,9,1
2018,X,10/12/2018,50,664,554,1218,8,1
2018,X,10/12/2018,50,700,429,1129,7,0
2018,X,10/12/2018,50,645,541,1186,7,0
2018,G,17/12/2018,51,1,1,2,1,0
2018,G,17/12/2018,51,0,0,0,0,0
2018,F,17/12/2018,51,0,0,0,17,0
2018,F,17/12/2018,51,0,0,0,14,0
